InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
554202,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,2,5/23/2011 12:14,2.95,13546.0,United Kingdom
554202,21078,SET/20 STRAWBERRY PAPER NAPKINS ,10,5/23/2011 12:14,0.85,13546.0,United Kingdom
554202,21124,SET/10 BLUE POLKADOT PARTY CANDLES,4,5/23/2011 12:14,1.25,13546.0,United Kingdom
554202,21123,SET/10 IVORY POLKADOT PARTY CANDLES,5,5/23/2011 12:14,1.25,13546.0,United Kingdom
554202,21121,SET/10 RED POLKADOT PARTY CANDLES,5,5/23/2011 12:14,1.25,13546.0,United Kingdom
554202,21122,SET/10 PINK POLKADOT PARTY CANDLES,7,5/23/2011 12:14,1.25,13546.0,United Kingdom
554202,21126,SET OF 6 GIRLS CELEBRATION CANDLES,5,5/23/2011 12:14,1.25,13546.0,United Kingdom
554202,72140E,BEST DAD CANDLE LETTERS,3,5/23/2011 12:14,0.85,13546.0,United Kingdom
554263,21086,SET/6 RED SPOTTY PAPER CUPS,12,5/23/2011 12:32,0.65,12474.0,Germany
554269,21889,WOODEN BOX OF DOMINOES,12,5/23/2011 13:03,1.25,13223.0,United Kingdom
554269,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,5/23/2011 13:03,1.25,13223.0,United Kingdom
554269,22620,4 TRADITIONAL SPINNING TOPS,12,5/23/2011 13:03,1.45,13223.0,United Kingdom
554269,22619,SET OF 6 SOLDIER SKITTLES,4,5/23/2011 13:03,3.75,13223.0,United Kingdom
554278,82001S,VINYL RECORD FRAME SILVER,4,5/23/2011 13:25,3.75,13831.0,United Kingdom
554278,22041,"RECORD FRAME 7"" SINGLE SIZE ",4,5/23/2011 13:25,2.55,13831.0,United Kingdom
554278,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,5/23/2011 13:25,8.5,13831.0,United Kingdom
554278,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,5/23/2011 13:25,8.95,13831.0,United Kingdom
554278,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2,5/23/2011 13:25,6.75,13831.0,United Kingdom
554278,22829,SWEETHEART WIRE WALL TIDY,1,5/23/2011 13:25,9.95,13831.0,United Kingdom
554278,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,5/23/2011 13:25,2.95,13831.0,United Kingdom
554278,21913,VINTAGE SEASIDE JIGSAW PUZZLES,2,5/23/2011 13:25,3.75,13831.0,United Kingdom
554278,21888,BINGO SET,2,5/23/2011 13:25,3.75,13831.0,United Kingdom
554278,23193,BUFFALO BILL TREASURE BOOK BOX,1,5/23/2011 13:25,2.25,13831.0,United Kingdom
554278,23177,TREASURE ISLAND BOOK BOX,2,5/23/2011 13:25,2.25,13831.0,United Kingdom
554278,23176,ABC TREASURE BOOK BOX ,4,5/23/2011 13:25,2.25,13831.0,United Kingdom
554278,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,5/23/2011 13:25,0.29,13831.0,United Kingdom
554278,22550,HOLIDAY FUN LUDO,2,5/23/2011 13:25,3.75,13831.0,United Kingdom
554278,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,5/23/2011 13:25,2.95,13831.0,United Kingdom
554278,21770,OPEN CLOSED METAL SIGN,1,5/23/2011 13:25,4.95,13831.0,United Kingdom
554278,21907,I'M ON HOLIDAY METAL SIGN,1,5/23/2011 13:25,2.1,13831.0,United Kingdom
554278,21166,COOK WITH WINE METAL SIGN ,2,5/23/2011 13:25,2.08,13831.0,United Kingdom
554278,21174,POTTERING IN THE SHED METAL SIGN,1,5/23/2011 13:25,2.08,13831.0,United Kingdom
554278,21889,WOODEN BOX OF DOMINOES,3,5/23/2011 13:25,1.25,13831.0,United Kingdom
554278,22623,BOX OF VINTAGE JIGSAW BLOCKS ,2,5/23/2011 13:25,5.95,13831.0,United Kingdom
554278,21745,GAOLERS KEYS DECORATIVE GARDEN ,3,5/23/2011 13:25,3.75,13831.0,United Kingdom
554278,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,5/23/2011 13:25,2.95,13831.0,United Kingdom
554278,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,1,5/23/2011 13:25,3.29,13831.0,United Kingdom
554278,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,1,5/23/2011 13:25,3.29,13831.0,United Kingdom
554278,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,2,5/23/2011 13:25,2.1,13831.0,United Kingdom
554278,21790,VINTAGE SNAP CARDS,3,5/23/2011 13:25,0.85,13831.0,United Kingdom
554278,22548,HEADS AND TAILS SPORTING FUN,3,5/23/2011 13:25,1.25,13831.0,United Kingdom
554278,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,5/23/2011 13:25,1.65,13831.0,United Kingdom
554278,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,5/23/2011 13:25,1.65,13831.0,United Kingdom
554278,22555,PLASTERS IN TIN STRONGMAN,2,5/23/2011 13:25,1.65,13831.0,United Kingdom
554278,22620,4 TRADITIONAL SPINNING TOPS,2,5/23/2011 13:25,1.45,13831.0,United Kingdom
554278,21890,S/6 WOODEN SKITTLES IN COTTON BAG,2,5/23/2011 13:25,3.25,13831.0,United Kingdom
554278,22405,MONEY BOX POCKET MONEY DESIGN,1,5/23/2011 13:25,1.25,13831.0,United Kingdom
554278,22410,MONEY BOX HOUSEKEEPING DESIGN,1,5/23/2011 13:25,1.25,13831.0,United Kingdom
554278,22407,MONEY BOX FIRST ADE DESIGN,1,5/23/2011 13:25,1.25,13831.0,United Kingdom
554278,22405,MONEY BOX POCKET MONEY DESIGN,1,5/23/2011 13:25,1.25,13831.0,United Kingdom
554278,21135,VICTORIAN  METAL POSTCARD SPRING,8,5/23/2011 13:25,1.69,13831.0,United Kingdom
554278,22912,YELLOW COAT RACK PARIS FASHION,1,5/23/2011 13:25,4.95,13831.0,United Kingdom
554278,22913,RED COAT RACK PARIS FASHION,1,5/23/2011 13:25,4.95,13831.0,United Kingdom
554278,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,5/23/2011 13:25,3.95,13831.0,United Kingdom
554278,23147,SINGLE ANTIQUE ROSE HOOK IVORY,6,5/23/2011 13:25,1.45,13831.0,United Kingdom
554278,84849B,FAIRY SOAP SOAP HOLDER,1,5/23/2011 13:25,1.69,13831.0,United Kingdom
554278,84849D,HOT BATHS SOAP HOLDER,1,5/23/2011 13:25,1.69,13831.0,United Kingdom
554278,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/23/2011 13:25,2.95,13831.0,United Kingdom
554278,22607,WOODEN ROUNDERS GARDEN SET ,2,5/23/2011 13:25,9.95,13831.0,United Kingdom
554278,22723,SET OF 6 HERB TINS SKETCHBOOK,2,5/23/2011 13:25,3.95,13831.0,United Kingdom
554278,22424,ENAMEL BREAD BIN CREAM,1,5/23/2011 13:25,12.75,13831.0,United Kingdom
554278,22425,ENAMEL COLANDER CREAM,1,5/23/2011 13:25,4.95,13831.0,United Kingdom
554278,22429,ENAMEL MEASURING JUG CREAM,1,5/23/2011 13:25,4.25,13831.0,United Kingdom
554278,22430,ENAMEL WATERING CAN CREAM,2,5/23/2011 13:25,4.95,13831.0,United Kingdom
554278,21906,PHARMACIE FIRST AID TIN,1,5/23/2011 13:25,6.75,13831.0,United Kingdom
554278,22494,EMERGENCY FIRST AID TIN ,1,5/23/2011 13:25,1.25,13831.0,United Kingdom
554306,22624,IVORY KITCHEN SCALES,6,5/23/2011 14:59,8.5,15734.0,United Kingdom
554306,22627,MINT KITCHEN SCALES,4,5/23/2011 14:59,8.5,15734.0,United Kingdom
554306,23298,SPOTTY BUNTING,21,5/23/2011 14:59,4.95,15734.0,United Kingdom
554306,23080,RED METAL BOX TOP SECRET,4,5/23/2011 14:59,8.25,15734.0,United Kingdom
554306,84997B,CHILDRENS CUTLERY RETROSPOT RED ,8,5/23/2011 14:59,4.15,15734.0,United Kingdom
554306,84997D,CHILDRENS CUTLERY POLKADOT PINK,12,5/23/2011 14:59,4.15,15734.0,United Kingdom
554306,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,5/23/2011 14:59,4.15,15734.0,United Kingdom
554306,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,4,5/23/2011 14:59,4.15,15734.0,United Kingdom
554306,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,5/23/2011 14:59,1.65,15734.0,United Kingdom
554306,23209,LUNCH BAG DOILEY PATTERN ,10,5/23/2011 14:59,1.65,15734.0,United Kingdom
554323,21746,SMALL RED RETROSPOT WINDMILL,2,5/23/2011 15:33,1.25,16729.0,United Kingdom
554323,23004,TRAVEL CARD WALLET PANTRY,24,5/23/2011 15:33,0.42,16729.0,United Kingdom
554323,22998,TRAVEL CARD WALLET KEEP CALM,24,5/23/2011 15:33,0.42,16729.0,United Kingdom
554323,22998,TRAVEL CARD WALLET KEEP CALM,24,5/23/2011 15:33,0.42,16729.0,United Kingdom
554323,23298,SPOTTY BUNTING,3,5/23/2011 15:33,4.95,16729.0,United Kingdom
554323,22995,TRAVEL CARD WALLET SUKI,24,5/23/2011 15:33,0.42,16729.0,United Kingdom
554323,84879,ASSORTED COLOUR BIRD ORNAMENT,16,5/23/2011 15:33,1.69,16729.0,United Kingdom
554323,21983,PACK OF 12 BLUE PAISLEY TISSUES ,12,5/23/2011 15:33,0.29,16729.0,United Kingdom
554323,21980,PACK OF 12 RED RETROSPOT TISSUES ,12,5/23/2011 15:33,0.29,16729.0,United Kingdom
554323,22616,PACK OF 12 LONDON TISSUES ,12,5/23/2011 15:33,0.29,16729.0,United Kingdom
554323,22900, SET 2 TEA TOWELS I LOVE LONDON ,2,5/23/2011 15:33,3.25,16729.0,United Kingdom
554323,22659,LUNCH BOX I LOVE LONDON,10,5/23/2011 15:33,1.95,16729.0,United Kingdom
554323,23206,LUNCH BAG APPLE DESIGN,10,5/23/2011 15:33,1.65,16729.0,United Kingdom
554323,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,5/23/2011 15:33,1.65,16729.0,United Kingdom
554323,22383,LUNCH BAG SUKI DESIGN ,5,5/23/2011 15:33,1.65,16729.0,United Kingdom
554323,23209,LUNCH BAG DOILEY PATTERN ,10,5/23/2011 15:33,1.65,16729.0,United Kingdom
554323,84836,ZINC METAL HEART DECORATION,12,5/23/2011 15:33,1.25,16729.0,United Kingdom
554323,22294,HEART FILIGREE DOVE  SMALL,24,5/23/2011 15:33,1.25,16729.0,United Kingdom
554323,85159B,"WHITE TEA,COFFEE,SUGAR JARS",8,5/23/2011 15:33,1.95,16729.0,United Kingdom
554323,22558,CLOTHES PEGS RETROSPOT PACK 24 ,5,5/23/2011 15:33,1.65,16729.0,United Kingdom
554323,21936,RED RETROSPOT PICNIC BAG,3,5/23/2011 15:33,2.95,16729.0,United Kingdom
554323,20725,LUNCH BAG RED RETROSPOT,10,5/23/2011 15:33,1.65,16729.0,United Kingdom
554323,22193,RED DINER WALL CLOCK,5,5/23/2011 15:33,8.5,16729.0,United Kingdom
554323,22728,ALARM CLOCK BAKELIKE PINK,4,5/23/2011 15:33,3.75,16729.0,United Kingdom
554355,22979,PANTRY WASHING UP BRUSH,12,5/24/2011 9:20,1.45,16992.0,United Kingdom
554355,22982,PANTRY PASTRY BRUSH,12,5/24/2011 9:20,1.25,16992.0,United Kingdom
554355,47566,PARTY BUNTING,4,5/24/2011 9:20,4.95,16992.0,United Kingdom
554355,21272,SALLE DE BAIN HOOK,12,5/24/2011 9:20,1.25,16992.0,United Kingdom
554355,21713,CITRONELLA CANDLE FLOWERPOT,8,5/24/2011 9:20,2.1,16992.0,United Kingdom
554355,22425,ENAMEL COLANDER CREAM,3,5/24/2011 9:20,4.95,16992.0,United Kingdom
554355,22482,BLUE TEA TOWEL CLASSIC DESIGN,12,5/24/2011 9:20,1.25,16992.0,United Kingdom
554355,22480,RED TEA TOWEL CLASSIC DESIGN,12,5/24/2011 9:20,1.25,16992.0,United Kingdom
554355,21658,GLASS  BEURRE DISH,4,5/24/2011 9:20,3.95,16992.0,United Kingdom
554355,84378,SET OF 3 HEART COOKIE CUTTERS,12,5/24/2011 9:20,1.25,16992.0,United Kingdom
554355,84692,BOX OF 24 COCKTAIL PARASOLS,25,5/24/2011 9:20,0.42,16992.0,United Kingdom
554355,22960,JAM MAKING SET WITH JARS,6,5/24/2011 9:20,4.25,16992.0,United Kingdom
554355,22501,PICNIC BASKET WICKER LARGE,2,5/24/2011 9:20,9.95,16992.0,United Kingdom
554355,22627,MINT KITCHEN SCALES,2,5/24/2011 9:20,8.5,16992.0,United Kingdom
554355,22624,IVORY KITCHEN SCALES,2,5/24/2011 9:20,8.5,16992.0,United Kingdom
554356,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,24,5/24/2011 9:25,1.65,12670.0,France
554356,23191,BUNDLE OF 3 RETRO NOTE BOOKS,24,5/24/2011 9:25,1.65,12670.0,France
554356,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,24,5/24/2011 9:25,1.65,12670.0,France
554356,23206,LUNCH BAG APPLE DESIGN,20,5/24/2011 9:25,1.65,12670.0,France
554356,20725,LUNCH BAG RED RETROSPOT,10,5/24/2011 9:25,1.65,12670.0,France
554356,21936,RED RETROSPOT PICNIC BAG,10,5/24/2011 9:25,2.95,12670.0,France
554356,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,5/24/2011 9:25,2.55,12670.0,France
554356,22740,POLKADOT PEN,48,5/24/2011 9:25,0.85,12670.0,France
554356,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,5/24/2011 9:25,2.95,12670.0,France
554356,22970,LONDON BUS COFFEE MUG,6,5/24/2011 9:25,2.55,12670.0,France
554356,22303,COFFEE MUG APPLES DESIGN,6,5/24/2011 9:25,2.55,12670.0,France
554356,23084,RABBIT NIGHT LIGHT,18,5/24/2011 9:25,2.08,12670.0,France
554356,POST,POSTAGE,2,5/24/2011 9:25,18.0,12670.0,France
554375,22994,TRAVEL CARD WALLET RETROSPOT,24,5/24/2011 11:29,0.42,18044.0,United Kingdom
554375,22998,TRAVEL CARD WALLET KEEP CALM,24,5/24/2011 11:29,0.42,18044.0,United Kingdom
554375,22997,TRAVEL CARD WALLET UNION JACK,24,5/24/2011 11:29,0.42,18044.0,United Kingdom
554375,22109,FULL ENGLISH BREAKFAST PLATE,4,5/24/2011 11:29,3.75,18044.0,United Kingdom
554375,22971,QUEENS GUARD COFFEE MUG,6,5/24/2011 11:29,2.55,18044.0,United Kingdom
554375,22817,CARD SUKI BIRTHDAY,12,5/24/2011 11:29,0.42,18044.0,United Kingdom
554375,22712,CARD DOLLY GIRL ,12,5/24/2011 11:29,0.42,18044.0,United Kingdom
554375,22710,WRAP I LOVE LONDON ,25,5/24/2011 11:29,0.42,18044.0,United Kingdom
554375,22891,TEA FOR ONE POLKADOT,3,5/24/2011 11:29,4.25,18044.0,United Kingdom
554375,22969,HOMEMADE JAM SCENTED CANDLES,12,5/24/2011 11:29,1.45,18044.0,United Kingdom
554375,23173,REGENCY TEAPOT ROSES ,2,5/24/2011 11:29,9.95,18044.0,United Kingdom
554375,22847,BREAD BIN DINER STYLE IVORY,2,5/24/2011 11:29,16.95,18044.0,United Kingdom
554375,22626,BLACK KITCHEN SCALES,2,5/24/2011 11:29,8.5,18044.0,United Kingdom
554375,22624,IVORY KITCHEN SCALES,2,5/24/2011 11:29,8.5,18044.0,United Kingdom
554375,22627,MINT KITCHEN SCALES,2,5/24/2011 11:29,8.5,18044.0,United Kingdom
554375,22784,LANTERN CREAM GAZEBO ,3,5/24/2011 11:29,4.95,18044.0,United Kingdom
554375,71053,WHITE METAL LANTERN,4,5/24/2011 11:29,3.75,18044.0,United Kingdom
554441,22150,3 STRIPEY MICE FELTCRAFT,6,5/24/2011 12:22,1.95,13213.0,United Kingdom
554441,22149,FELTCRAFT 6 FLOWER FRIENDS,6,5/24/2011 12:22,2.1,13213.0,United Kingdom
554441,22274,FELTCRAFT DOLL EMILY,6,5/24/2011 12:22,2.95,13213.0,United Kingdom
554441,23298,SPOTTY BUNTING,6,5/24/2011 12:22,4.95,13213.0,United Kingdom
554441,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,5/24/2011 12:22,7.95,13213.0,United Kingdom
554441,21770,OPEN CLOSED METAL SIGN,2,5/24/2011 12:22,4.95,13213.0,United Kingdom
554441,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,5/24/2011 12:22,5.45,13213.0,United Kingdom
554441,47590B,PINK HAPPY BIRTHDAY BUNTING,3,5/24/2011 12:22,5.45,13213.0,United Kingdom
554441,21991,BOHEMIAN COLLAGE STATIONERY SET,6,5/24/2011 12:22,2.95,13213.0,United Kingdom
554441,21990,MODERN FLORAL STATIONERY SET,6,5/24/2011 12:22,2.95,13213.0,United Kingdom
554441,22906,12 MESSAGE CARDS WITH ENVELOPES,12,5/24/2011 12:22,1.65,13213.0,United Kingdom
554441,71270,PHOTO CLIP LINE,12,5/24/2011 12:22,1.25,13213.0,United Kingdom
554441,21506,"FANCY FONT BIRTHDAY CARD, ",12,5/24/2011 12:22,0.42,13213.0,United Kingdom
554441,22983,CARD BILLBOARD FONT,12,5/24/2011 12:22,0.42,13213.0,United Kingdom
554441,20772,GARDEN PATH JOURNAL,6,5/24/2011 12:22,2.55,13213.0,United Kingdom
554441,20771,CHRYSANTHEMUM  JOURNAL,6,5/24/2011 12:22,2.55,13213.0,United Kingdom
554441,20768,GREEN FERN JOURNAL ,6,5/24/2011 12:22,2.55,13213.0,United Kingdom
554441,22273,FELTCRAFT DOLL MOLLY,6,5/24/2011 12:22,2.95,13213.0,United Kingdom
554441,71459,HANGING JAM JAR T-LIGHT HOLDER,24,5/24/2011 12:22,0.85,13213.0,United Kingdom
554441,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,5/24/2011 12:22,0.65,13213.0,United Kingdom
554441,85015,SET OF 12  VINTAGE POSTCARD SET,24,5/24/2011 12:22,0.65,13213.0,United Kingdom
554491,21689,SILVER VANILLA  FLOWER CANDLE POT,1,5/24/2011 13:50,3.75,14606.0,United Kingdom
554491,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,5/24/2011 13:50,1.25,14606.0,United Kingdom
554491,84949,SILVER HANGING T-LIGHT HOLDER,1,5/24/2011 13:50,1.65,14606.0,United Kingdom
554491,21539,RED RETROSPOT BUTTER DISH,1,5/24/2011 13:50,4.95,14606.0,United Kingdom
554491,84692,BOX OF 24 COCKTAIL PARASOLS,1,5/24/2011 13:50,0.42,14606.0,United Kingdom
554491,17003,BROCADE RING PURSE ,1,5/24/2011 13:50,0.29,14606.0,United Kingdom
554491,84378,SET OF 3 HEART COOKIE CUTTERS,1,5/24/2011 13:50,1.25,14606.0,United Kingdom
554491,22301,COFFEE MUG CAT + BIRD DESIGN,1,5/24/2011 13:50,2.55,14606.0,United Kingdom
554491,22227,HANGING HEART MIRROR DECORATION ,10,5/24/2011 13:50,0.65,14606.0,United Kingdom
554491,20616,CHERRY BLOSSOM PASSPORT COVER,1,5/24/2011 13:50,2.1,14606.0,United Kingdom
554491,22161,HEART DECORATION RUSTIC HANGING ,2,5/24/2011 13:50,0.65,14606.0,United Kingdom
554491,22167, OVAL WALL MIRROR DIAMANTE ,1,5/24/2011 13:50,9.95,14606.0,United Kingdom
554491,21623,VINTAGE UNION JACK MEMOBOARD,1,5/24/2011 13:50,9.95,14606.0,United Kingdom
554491,84884A,ANT WHITE WIRE HEART SPIRAL,1,5/24/2011 13:50,3.95,14606.0,United Kingdom
554491,85129B,BEADED CRYSTAL HEART GREEN SMALL,1,5/24/2011 13:50,1.25,14606.0,United Kingdom
554491,85129D,BEADED CRYSTAL HEART PINK SMALL,1,5/24/2011 13:50,1.25,14606.0,United Kingdom
554491,20727,LUNCH BAG  BLACK SKULL.,2,5/24/2011 13:50,1.65,14606.0,United Kingdom
554491,22546,MINI JIGSAW PURDEY,1,5/24/2011 13:50,0.42,14606.0,United Kingdom
554491,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,5/24/2011 13:50,1.45,14606.0,United Kingdom
554491,22804,CANDLEHOLDER PINK HANGING HEART,1,5/24/2011 13:50,2.95,14606.0,United Kingdom
554491,22333,RETROSPOT PARTY BAG + STICKER SET,4,5/24/2011 13:50,1.65,14606.0,United Kingdom
554491,22090,PAPER BUNTING RETROSPOT,1,5/24/2011 13:50,2.95,14606.0,United Kingdom
554491,22322,BIRD DECORATION GREEN POLKADOT,3,5/24/2011 13:50,0.85,14606.0,United Kingdom
554491,22321,BIRD DECORATION RED RETROSPOT,3,5/24/2011 13:50,0.85,14606.0,United Kingdom
554491,90214P,"LETTER ""P"" BLING KEY RING",1,5/24/2011 13:50,1.25,14606.0,United Kingdom
554491,21467,CHERRY CROCHET FOOD COVER,1,5/24/2011 13:50,3.75,14606.0,United Kingdom
554491,20735,BLACK MINI TAPE MEASURE ,2,5/24/2011 13:50,0.85,14606.0,United Kingdom
554491,20733,GOLD MINI TAPE MEASURE ,5,5/24/2011 13:50,0.85,14606.0,United Kingdom
554508,22089,PAPER BUNTING VINTAGE PAISLEY,12,5/24/2011 15:33,2.95,13213.0,United Kingdom
554508,47566,PARTY BUNTING,12,5/24/2011 15:33,4.95,13213.0,United Kingdom
554543,47566,PARTY BUNTING,4,5/25/2011 9:18,4.95,16091.0,United Kingdom
554543,47566B,TEA TIME PARTY BUNTING,4,5/25/2011 9:18,4.95,16091.0,United Kingdom
554543,23298,SPOTTY BUNTING,3,5/25/2011 9:18,4.95,16091.0,United Kingdom
554543,22089,PAPER BUNTING VINTAGE PAISLEY,6,5/25/2011 9:18,2.95,16091.0,United Kingdom
554543,23110,PARISIENNE KEY CABINET ,2,5/25/2011 9:18,5.75,16091.0,United Kingdom
554543,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,5/25/2011 9:18,1.65,16091.0,United Kingdom
554543,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,5/25/2011 9:18,1.65,16091.0,United Kingdom
554543,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,5/25/2011 9:18,0.65,16091.0,United Kingdom
554543,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,5/25/2011 9:18,0.85,16091.0,United Kingdom
554543,23087,ZINC  HEART T-LIGHT HOLDER,16,5/25/2011 9:18,1.25,16091.0,United Kingdom
554629,22089,PAPER BUNTING VINTAGE PAISLEY,2,5/25/2011 11:34,2.95,15882.0,United Kingdom
554629,84692,BOX OF 24 COCKTAIL PARASOLS,2,5/25/2011 11:34,0.42,15882.0,United Kingdom
554629,22197,SMALL POPCORN HOLDER,36,5/25/2011 11:34,0.85,15882.0,United Kingdom
554629,21713,CITRONELLA CANDLE FLOWERPOT,12,5/25/2011 11:34,2.1,15882.0,United Kingdom
554629,23076,ICE CREAM SUNDAE LIP GLOSS,48,5/25/2011 11:34,1.25,15882.0,United Kingdom
554629,84801A,PINK HYDRANGEA ART FLOWER,6,5/25/2011 11:34,2.1,15882.0,United Kingdom
554631,22906,12 MESSAGE CARDS WITH ENVELOPES,6,5/25/2011 11:35,1.65,15882.0,United Kingdom
554638,23203,JUMBO BAG DOILEY PATTERNS,10,5/25/2011 11:59,2.08,14810.0,United Kingdom
554638,21930,JUMBO STORAGE BAG SKULLS,4,5/25/2011 11:59,2.08,14810.0,United Kingdom
554638,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,5/25/2011 11:59,2.08,14810.0,United Kingdom
554638,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,5/25/2011 11:59,2.08,14810.0,United Kingdom
554638,21931,JUMBO STORAGE BAG SUKI,2,5/25/2011 11:59,2.08,14810.0,United Kingdom
554638,22386,JUMBO BAG PINK POLKADOT,6,5/25/2011 11:59,2.08,14810.0,United Kingdom
554638,85099B,JUMBO BAG RED RETROSPOT,6,5/25/2011 11:59,2.08,14810.0,United Kingdom
554638,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,5/25/2011 11:59,1.65,14810.0,United Kingdom
554638,21937,STRAWBERRY   PICNIC BAG,2,5/25/2011 11:59,2.95,14810.0,United Kingdom
554638,21933,PINK VINTAGE PAISLEY PICNIC BAG,4,5/25/2011 11:59,1.65,14810.0,United Kingdom
554638,21936,RED RETROSPOT PICNIC BAG,5,5/25/2011 11:59,2.95,14810.0,United Kingdom
554638,21934,SKULL SHOULDER BAG,2,5/25/2011 11:59,1.65,14810.0,United Kingdom
554638,21935,SUKI  SHOULDER BAG,2,5/25/2011 11:59,1.65,14810.0,United Kingdom
554638,22899,CHILDREN'S APRON DOLLY GIRL ,2,5/25/2011 11:59,2.1,14810.0,United Kingdom
554638,23168,CLASSIC CAFE SUGAR DISPENSER,1,5/25/2011 11:59,1.25,14810.0,United Kingdom
554638,82482,WOODEN PICTURE FRAME WHITE FINISH,4,5/25/2011 11:59,2.55,14810.0,United Kingdom
554638,22730,ALARM CLOCK BAKELIKE IVORY,3,5/25/2011 11:59,3.75,14810.0,United Kingdom
554638,23147,SINGLE ANTIQUE ROSE HOOK IVORY,3,5/25/2011 11:59,1.45,14810.0,United Kingdom
554638,23209,LUNCH BAG DOILEY PATTERN ,4,5/25/2011 11:59,1.65,14810.0,United Kingdom
554638,20725,LUNCH BAG RED RETROSPOT,4,5/25/2011 11:59,1.65,14810.0,United Kingdom
554638,22383,LUNCH BAG SUKI DESIGN ,4,5/25/2011 11:59,1.65,14810.0,United Kingdom
554638,22382,LUNCH BAG SPACEBOY DESIGN ,3,5/25/2011 11:59,1.65,14810.0,United Kingdom
554638,35810A,ENAMEL PINK COFFEE CONTAINER,3,5/25/2011 11:59,0.83,14810.0,United Kingdom
554638,35809A,ENAMEL PINK TEA CONTAINER,3,5/25/2011 11:59,0.83,14810.0,United Kingdom
554638,22662,LUNCH BAG DOLLY GIRL DESIGN,4,5/25/2011 11:59,1.65,14810.0,United Kingdom
554638,20727,LUNCH BAG  BLACK SKULL.,4,5/25/2011 11:59,1.65,14810.0,United Kingdom
554638,20728,LUNCH BAG CARS BLUE,3,5/25/2011 11:59,1.65,14810.0,United Kingdom
554638,22384,LUNCH BAG PINK POLKADOT,6,5/25/2011 11:59,1.65,14810.0,United Kingdom
554643,22423,REGENCY CAKESTAND 3 TIER,16,5/25/2011 12:28,10.95,16133.0,United Kingdom
554643,23104,IVORY CAFE HANGING LAMP ,1,5/25/2011 12:28,12.5,16133.0,United Kingdom
554643,23163,REGENCY SUGAR TONGS,8,5/25/2011 12:28,2.49,16133.0,United Kingdom
554643,23171,REGENCY TEA PLATE GREEN ,48,5/25/2011 12:28,1.45,16133.0,United Kingdom
554643,23172,REGENCY TEA PLATE PINK,48,5/25/2011 12:28,1.45,16133.0,United Kingdom
554643,23170,REGENCY TEA PLATE ROSES ,48,5/25/2011 12:28,1.45,16133.0,United Kingdom
554643,23173,REGENCY TEAPOT ROSES ,12,5/25/2011 12:28,8.15,16133.0,United Kingdom
554643,23174,REGENCY SUGAR BOWL GREEN,24,5/25/2011 12:28,3.75,16133.0,United Kingdom
554643,23175,REGENCY MILK JUG PINK ,24,5/25/2011 12:28,2.75,16133.0,United Kingdom
554643,22699,ROSES REGENCY TEACUP AND SAUCER ,24,5/25/2011 12:28,2.55,16133.0,United Kingdom
554643,22697,GREEN REGENCY TEACUP AND SAUCER,24,5/25/2011 12:28,2.55,16133.0,United Kingdom
554649,22938,CUPCAKE LACE PAPER SET 6,48,5/25/2011 12:46,1.65,16133.0,United Kingdom
554670,85174,S/4 CACTI CANDLES,4,5/25/2011 15:47,4.95,18044.0,United Kingdom
554670,85175,CACTI T-LIGHT CANDLES,16,5/25/2011 15:47,0.42,18044.0,United Kingdom
